brand,model,review_text,rating,sentiment,review_date,signal_promotional_language,signal_gift_incentive,signal_hollow_generic,signal_platform_addressed,signal_robotic_repetition,signal_spam_contact,signal_rating_sentiment_mismatch,signal_imperative_push,signal_competitor_troll,risk_score,review_label
Apple,iPhone 14,Very Worst ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Product is awesome but battery drain problems ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Very bad don't buy online product phone has heating problem nd screen problem ,2,Negative,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,1st Mobile box damage2nd Mobile setup issue3rd mobile setup and next upgrade OS Big issue not move next step install os I'm waiting 1 day and night But not move next step 😞Final mobile agen reset and send issueAnd next day switch off and on Mobile automatic setup big issue facing ,4,Positive,,0,0,0,0,1,0,0,0,0,10,Real
Apple,iPhone 14,"I recently upgraded to the iPhone 14, and I must say I'm impressed with the improvements. The camera quality is outstanding, allowing me to capture memories in stunning detail. The battery life has been a noticeable upgrade, keeping me powered throughout the day. The new A15 chip ensures smooth performance, even with demanding apps and games. The 60Hz ProMotion display provides a smoother and more immersive experience. Overall, the iPhone 14 has lived up to my expectations, offering a seamles... ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,I love this iPhone. It is very good but you can take iPhone 13 Because it is also having same features only the feature you will get in iPhone 14 is crash detection and action mode in the camera ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Camera quality is not that satisfying bt overall performance is very good ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Battery is dying very fast ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,"I can say iPhone is over priced camera quality, display and performance is average battery backup is ok for only  brand only we can use iPhone i wanted sale this this iPhone.😁 ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,"I hate it's camera, the quality of camera is very bad and it's battery become low in an hour ",2,Negative,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Overall Nyc ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Battery is extremely poot. Gets drained within 12 hours. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,I got the sky blu colour which is amazing at its look but the size is smaller if you have big hand it will be easily operated by one hand overall the performance is🏍️🏍️ ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,"Pros; Camera, performance, sound, security.Cons; Battery backup, small display, only 5x zoom camera. ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,it is an amazing product ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,"The only visible difference between an iPhone XR and the iPhone 14 is the back camera, the side edges and the battery life. Otherwise, it's pretty much the same phone with probably a few hardware upgrades. I can't tell the difference to be honest. Overall great phone ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Over all supeb. But very small size mobile 😞 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Nice product. Delivery late ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,This is best of everything ,4,Positive,10/1/2022,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Phone heating Ishu when operate camera waste  handset ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Camera quality is not good just like some 6-7k smartphone ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Battery too much drain. Camera not Gud ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,phone is good although no update over iphone 13. If you are buying iphone14 then better buy iphone 13 and save 10k. no difference between 13 and 14. or wait now and buy iphone 15 next year as it has good updates. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Heating issue while charging ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Very nice product now I get all the girls in my school ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,In my opinion is iPhone 13 is best deal👍🏻 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Nice apple 😝 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,"Slight disappointment with night time camera quality and battery performance...... although I upgraded from android, so it may be my misunderstanding about battery performance, but I think my android mobile battery performance was double than this phone...... ",2,Negative,,0,0,0,0,1,0,0,0,0,10,Real
Apple,iPhone 14,There is no option of water mark in camera settings.waste of money. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,"My worst choice😩I took this phone mainly for camera,It is disappointing me in low light pictures and low light videos, In low light even 10-12k worth Redmi phones could take better videos than this mobile.And 0.8, 0.6 wide angle images also not clear, redmi note9 pro is better that this in wide angle than this, even if you zoom lightly it will break pixels, not worthy.Very much disappointed. ",4,Positive,,0,0,0,0,1,0,0,0,0,10,Real
Apple,iPhone 14,"There can't be any comparisons to iphone! I already had iphone6s, one of d best phone and still working in good condition!Regarding comparisons iphone 14 with iPhone 6s, iphone 14 kills all comparisons and dosent leave notch! Only one thing I felt is screen brightness and sharpness which 6s has it differ from iphone 14!I liked screen of 6sApart of that I phone 14 is masterclass, touch resp6is fabulous way better than all iphone series ",4,Positive,,0,0,0,0,1,0,0,0,0,10,Real
Apple,iPhone 14,Very nice this phone ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Top class! ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Dynamic island is not working and problem with Sim slot ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,"Don't buy an iphone Display even Xiaomi note 10s better then iphone 14, it's looks like lcd displayBattery drains very quickly ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Nice picture quality ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,"Bought for my wife on our anniversary. It's her favourite colour-purple, and she loved it. I myself wanted to buy an iPhone for myself as i am a doctor and to show off to patients and stuff but my OnePlus 7t is behaving so awesome that I don't desire to replace it. May be next year ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Wast buying in flipkart ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,I am happy And amazing iPhone 14 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Not worth it ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,NYC 😍 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Still costly in 52k. Nothing impressive in camera. Boring phone. Apple should add the beauty camera like oppo vivo as well separately by keeping the Original recent camera features as it is.Most people like the Beauty camera features else it takes boring pics. ,2,Negative,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Latest phone is best means iPhone is always ￼ better than android better than android ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Very Nice product ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,All things is good but bettery is very bad 😒 Camera is excellent 👌 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,In under 42 days my iPhone 14 battery health decreased 2% . ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Wastage of money 💰 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Heating issue ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Value for money product. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Average rating ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,I'm happy ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Osm ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Good mobile phone ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Value for ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,iphone is iphone ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,"Camera performance is exceptional, display is awesome, my perspective design is good, performance is also good. Two time charging is necessary to use the phone on a single day. ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Android phone are much more user friendly and especially Samsung phones are much more fun to use with high refresh rate and good camera ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,"I have switched from android to iphone. First it was not user friendly but when i started to use  it, it is at par in performance. I dont play games on mobile but battery backup will last tou for an entire day. Photos are very good..   Move to ios will help you in moving from android to iphone ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Thank you Flipkart. Delevery boy is good ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Superb performance Loved this product. ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,"Apple is Apple, no doubt ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Brilliant phone ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,A great phone in a budget price 👍 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Just like wow ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Best in range ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Very nice quality 💯 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Its good ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Super mobile ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,The product is fine. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Nice mobile ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Mobile is original condition no difference found ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Flipkart u can trust ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Good quality ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Thanks to Flipkart for this lovely product.suchba amazing performance. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Waste of money ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Very cool and very beautiful phone I love this phone and performance is awesome ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Awesome experience and also a very good discount got on flipkart Thanks a lott 🥰❤️ ,4,Positive,,1,0,0,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Thanks flipkart for providing amazing phone at amazing rate with fastest delivery. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Awesome......Great one. ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Excellent product ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,It's awesome phone ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,"Absolutely wonderful product, with extra compatible in camera but battery performance can be better ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Awesome product. Loved it. Was skeptical about Flipkart  but got the real product. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Very nice phone good ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Good cameraDisplay is top notchPerformance is excellentOverall phone is best in class. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,It's so Elegant.....So Beautiful......It's just like a WoW..... WoW..... WoW.....no.1 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,My first iphone. It's Good. Battery last less longer then my android phone. Corner points of the display is little less sensitive. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Lovely.. ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Excellent packaging and early delivery. Tq flipkart for the quick delivery and safe packaging loved the iphone 14. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,"Amazing product, excellent delivery and exchange offered by Flipkart. ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Superb. Also Superfast Delivery by Flipkart. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Very good and compact phone. Photos are awesome. Sound clarity excellent. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Proper Proformance Package 👍 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Flipkart has delivered Original Genuine IPhone ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Best Camera and performance. ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,"Good , best deal from Flipkart ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Supar ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Camera and overall experience of iphone is good ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Owsnmm camera 🫶🏻 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Best deal ever ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Good one ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Amazing phone.... ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Camera quality is good enough at this price range. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Value for money 💗👍 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Nice device ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Thanks Flipkart getting  good quality mobile ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,wownice mobile.... best camera...good performance👌 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Nice. Phone ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Amazing purchase works perfectly and battery backup is also good. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,I love this i phone 14 Outstanding Performance Great Battery Good Cameras Love it 😍 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Nothing to say osm ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Worth the spend. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,good one ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,DISPLAY IS VERY SMOOTH ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Really too good phone..best price by Flipkart ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Nyc product thaks Flipkart ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Apple gives best iPhone in this series best performance great camera good battery backup smoothly on using..i love my iPhone 14🇮🇳😘 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Great Camera Quality Good Bettery Backup ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Good 👍😊 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Nice photograph ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Nice phone but apple needs improvement on design. All iPhone looks same 🤣🤣🤣 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Good experience ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Good work ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,"With in 1 month battery became 99 from 100, i have another phone without using it regularly then also it loses battery capacity ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Battery sucksss literally btw others thinks are well fitted ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Worth to purchase from flipcart ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,All is very good 😊 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Everything perfect except battery if you would like to buy an iPhone for gaming watching videos better go for 14 plus. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Overall product is Good. ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Overall best in the price range of 52k. Best camera 🤩Full base speaker 🫨Awesome display 😎Battery backup is nice 🫡Design and in hand feeling is awesome😍 Overall a beast 💪🏻 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Phone get heats when Face time uses ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Nice on ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Nothing to say! Loved it very much ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,good working ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Exalent product ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,NYC 🤌❣️ ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Good product ☺️☺️☺️ ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,All good except battery ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Overall ok ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Everything is good but batteris a major issue for this high performance device. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,All specialist good ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Best mobile. ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Normal use good but games is 5hr ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,1. Battery performance - bad (discharge quickly)2. Camera quality front - bad( pixels blurr )3. Dual sim- (you can only use one sim and one esim) esim can be used only from Jio4. Memory card can not be used.5. Heat problem. ,2,Negative,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Worth it 🤍 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Very good 👍 👏 👌 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Network problems network lost daily many times ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,good but the delivery egency's management  was very wrost ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,So very nice am so happy 😊👍 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Better to stick with iPhone 13 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,product is latest and easy to handle . Storage capacity as well as browsing speed is good.Sugession: Charger should be part of the product as the same is not available in the market and customer feel helpless without that. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Best product 14 mobile ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Nice but camera can be with more photo mode ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Best price ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Apple ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Perfect ios Excellent cameraGood battery backup Perfect Size and display ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,I hate this  product because with in 1 month phone is dead ,2,Negative,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,My first picture maaa  with I phone 14 thanks I phone ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Worth to buy very good design and features.Open box delivery is very good. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Nice it's really good ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Best iPhone experience 😎 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,IOS is best ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Best ever phone ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Good i phone 📱 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,This review after using 2 weeks.1. Camera 5/52. Display 4/53. Performance 5/5Compare to Samsung s22 display i fill that i phone 14 display brightness is not upto the mark. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,I bought phone on big billions days When I using internet my battery gets heating.when travelling battery gets heating when put phone on jeans pocket ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Good in every mean CameraPerformanceBatteryPremiumness ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Awesome 🤩 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Awesome product ✌️ ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Excellent performance and music lovers will enjoy Dolby atmos sound. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,VERY GOOD ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Best of phone ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,VERY NICE PRODUCT ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Camera or battery 💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Excelennt go for it ,4,Positive,,0,0,0,0,0,0,0,1,0,10,Real
Apple,iPhone 14,Very heat taken ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Nice phone. ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Nice product🥰 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Camera is mind blowing and you already know the iphone looks 👌🫡 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Outstanding ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Satisfied with my purchase. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,All good. ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,EXCELLENT ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Phone is good and performance is nice ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,iPhone is iPhone ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Best phone✨✨.. ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,It's good 👍 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Good Product below 50k ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Good phone but take when you have excess money ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,I am very happy ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,The best product in the best price.. Love It ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,iPhone 14 very good 👍👍👍👍 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,This is the my second iphone 14 which one purchased from flipkart . Its totally wow ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Night mode is best ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,"Night mode is just, So beautiful so elegant just looking like a wow 😳😂 ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Superb phone always awesome ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Amazing product 😄 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Best products camera best ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Good 👍 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,"Charging speed is very much slow, not acceptable at that price ",4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Iphone 14 is superb. Battery backup is excellent. Camera is god level and beat every android phone. Phone look is so great with diagonal camera. After buying this I feel so confident ❤️😜 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Super working ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Just go for it 😄 ,4,Positive,,0,0,0,0,0,0,0,1,0,10,Real
Apple,iPhone 14,Nice camera🥰 ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Best Camera 📸 Nice Performance... ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Great phone and smooth and safe delivery from flipkart. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Nice very good phone ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,v v good ,4,Positive,,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone 14,Worst ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Go ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,This is fabulous Amazing experience with iPhone 14Exchange experience was very goodOverall 9 out of 10 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Fantastic. In Diwali sale I bought this mobile.👌👌👌 ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,No word and no doubt for iPhone .It's my first iphone in my life and I am much happy to order it from flipkart at a best price. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Too good experience with Flipkart to deal this awesome iPhone 14. ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,God Level Phone ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone 14,Some time calling problem like voice is not clear and listen ,4,Positive,,0,0,0,0,0,0,0,0,0,0,Real
